Syntax version=4
Tue Feb 27 17:23:46 2018
Starting process (2533349 clocks per sec)

LogRawData=false
VarHeader=1
D:		measuredSpeed	accelPedalValue_scaled	start_recording
D:	time(ms)	(0x20000018,5)	(0x20000024,2)	(0x20000044,5)
D:	0.07	0	0	0
D:	494.53	0	0	0
D:	995.57	0	0	0
D:	1507.52	0	0	0
D:	2019.50	0	0	0
D:	2530.50	0	0	0
D:	3022.50	0	0	0
D:	3535.44	0	0	0
D:	4046.35	0	0	0
D:	4558.48	0	1290	1
D:	5049.37	700	2555	1
D:	5571.51	1400	2528	1
D:	6072.84	1900	3160	1
D:	6584.43	2400	698	1
D:	7085.41	1800	1006	1
D:	7597.41	1500	2477	1
D:	8108.36	1700	1994	1
D:	8620.39	1700	1104	1
D:	9141.42	1500	2933	1
D:	9653.40	2100	2490	1
D:	10174.40	2100	1928	1
D:	10676.38	1900	1245	1
D:	11187.38	1500	2292	1
D:	11689.36	1700	2058	1
D:	12200.35	1700	2058	1
D:	12692.37	1800	2410	1
D:	13213.36	2600	3427	1
D:	13715.30	2600	2670	1
D:	14226.29	2400	2426	1
D:	14728.30	2200	2309	1
D:	15239.30	2100	2309	1
D:	15741.29	2100	2309	1
D:	16252.34	2000	2309	1
D:	16754.25	2000	2309	1
D:	17265.27	2000	2309	1
D:	17767.24	1900	2309	1
D:	18278.26	2000	2309	1
D:	18780.26	2000	2309	1
D:	19291.28	1900	2309	1
D:	19813.22	1900	2309	1
D:	20314.26	1900	2309	1
D:	20826.26	2000	2309	1
D:	21327.25	1900	2309	1
D:	21839.21	2000	2309	1
D:	22350.23	1900	2309	1
D:	22872.21	1900	2309	1
D:	23383.21	1900	2309	1
D:	23895.21	2000	2309	1
D:	24416.18	1900	2309	1
D:	24918.17	1300	2309	1
D:	25429.16	800	2309	1
D:	25931.14	400	2309	1
D:	26442.16	0	2309	1
D:	26944.15	0	2309	1
D:	27455.12	0	2309	1
